row,col,val
Thermodesulfobacteriaceae,SZUA-401,0
Thermodesulfobacteriaceae,UBA2400,0
Thermodesulfobacteriaceae,UBA1135,0
Thermodesulfobacteriaceae,HRBIN36,0
Thermodesulfobacteriaceae,UBA12481,0
Thermodesulfobacteriaceae,UBA6187,0
Thermodesulfobacteriaceae,UBA6266,0
Thermodesulfobacteriaceae,Methanocullaceae,0
Thermodesulfobacteriaceae,Thiovulaceae,0
Thermodesulfobacteriaceae,CG1-02-57-44,0
Thermodesulfobacteriaceae,UBA2588,0
Thermodesulfobacteriaceae,AqS2,0
Thermodesulfobacteriaceae,Thermodesulfobacteriaceae,1
Thermodesulfobacteriaceae,UBA9615,0
Thermodesulfobacteriaceae,UBA4068,0
Thermodesulfobacteriaceae,UBA7662,0
Thermodesulfobacteriaceae,Angustibacteraceae,0
Thermodesulfobacteriaceae,Savagellaceae,0
Thermodesulfobacteriaceae,UBA2361,0
Thermodesulfobacteriaceae,UBA2798,0
Thermodesulfobacteriaceae,MFWN01,0
Thermodesulfobacteriaceae,Acidithiobacillaceae,0
Thermodesulfobacteriaceae,Peptoniphilaceae,0
Thermodesulfobacteriaceae,Francisellaceae,0
Thermodesulfobacteriaceae,Alicyclobacillaceae,0
Thermodesulfobacteriaceae,GCA-2861595,0
Thermodesulfobacteriaceae,UBA998,0
Thermodesulfobacteriaceae,CPR2,0
Thermodesulfobacteriaceae,CSP1-3,0
Thermodesulfobacteriaceae,UBA12157,0
Thermodesulfobacteriaceae,Acholeplasmataceae,0
Thermodesulfobacteriaceae,TMED25,0
Thermodesulfobacteriaceae,UBA11606,0
Thermodesulfobacteriaceae,DG-74-3,0
Thermodesulfobacteriaceae,GWC2-36-17,0
Thermodesulfobacteriaceae,UBA10161,0
Thermodesulfobacteriaceae,UBA6109,0
Thermodesulfobacteriaceae,HTCC2089,0
Thermodesulfobacteriaceae,Flammeovirgaceae,0
Thermodesulfobacteriaceae,Heliobacteriaceae,0
Thermodesulfobacteriaceae,32-111,0
Thermodesulfobacteriaceae,Peptococcaceae,0
Thermodesulfobacteriaceae,Fen-1058,0
Thermodesulfobacteriaceae,Marinicellaceae,0
Thermodesulfobacteriaceae,GWF2-57-35,0
Thermodesulfobacteriaceae,Caedimonadaceae,0
Thermodesulfobacteriaceae,Ruminiclostridiaceae_A,0
Thermodesulfobacteriaceae,UBA3495,0
Thermodesulfobacteriaceae,GCA-002707645,0
UBA9615,EX4484-135,0
UBA9615,SZUA-401,0
UBA9615,UBA2400,0
UBA9615,UBA1135,0
UBA9615,HRBIN36,0
UBA9615,UBA12481,0
UBA9615,UBA6187,0
UBA9615,UBA6266,0
UBA9615,Methanocullaceae,0
UBA9615,Thiovulaceae,0
UBA9615,CG1-02-57-44,0
UBA9615,UBA2588,0
UBA9615,AqS2,0
UBA9615,Thermodesulfobacteriaceae,0
UBA9615,UBA9615,1
UBA9615,UBA4068,0
UBA9615,UBA7662,0
UBA9615,Angustibacteraceae,0
UBA9615,Savagellaceae,0
UBA9615,UBA2361,0
UBA9615,UBA2798,0
UBA9615,MFWN01,0
UBA9615,Acidithiobacillaceae,0
UBA9615,Peptoniphilaceae,0
UBA9615,Francisellaceae,0
UBA9615,Alicyclobacillaceae,0
UBA9615,GCA-2861595,0
UBA9615,UBA998,0
UBA9615,CPR2,0
UBA9615,CSP1-3,0
UBA9615,UBA12157,0
UBA9615,Acholeplasmataceae,0
UBA9615,TMED25,0
UBA9615,UBA11606,0
UBA9615,DG-74-3,0
UBA9615,GWC2-36-17,0
UBA9615,UBA10161,0
UBA9615,UBA6109,0
UBA9615,HTCC2089,0
UBA9615,Flammeovirgaceae,0
UBA9615,Heliobacteriaceae,0
UBA9615,32-111,0
UBA9615,Peptococcaceae,0
UBA9615,Fen-1058,0
UBA9615,Marinicellaceae,0
UBA9615,GWF2-57-35,0
UBA9615,Caedimonadaceae,0
UBA9615,Ruminiclostridiaceae_A,0
UBA9615,UBA3495,0
UBA9615,GCA-002707645,0
UBA4068,EX4484-135,0
UBA4068,SZUA-401,0
UBA4068,UBA2400,0
UBA4068,UBA1135,0
UBA4068,HRBIN36,0
UBA4068,UBA12481,0
UBA4068,UBA6187,0
UBA4068,UBA6266,0
UBA4068,Methanocullaceae,0
UBA4068,Thiovulaceae,0
UBA4068,CG1-02-57-44,0
UBA4068,UBA2588,0
UBA4068,AqS2,0
UBA4068,Thermodesulfobacteriaceae,0
UBA4068,UBA9615,0
UBA4068,UBA4068,1
UBA4068,UBA7662,0
UBA4068,Angustibacteraceae,0
UBA4068,Savagellaceae,0
UBA4068,UBA2361,0
UBA4068,UBA2798,0
UBA4068,MFWN01,0
UBA4068,Acidithiobacillaceae,0
UBA4068,Peptoniphilaceae,0
UBA4068,Francisellaceae,0
UBA4068,Alicyclobacillaceae,0
UBA4068,GCA-2861595,0
UBA4068,UBA998,0
UBA4068,CPR2,0
